PRODUCT_ID,description,buy_line_id,price_line_id,keywords,product_family_id,product_family_description,COMMODITY_LEAF,class_distribution
28875,ADV ICN2S54T35M ELE BALLAST (2) F54T5/HO 120-277V,ADVANCE,ADVANCE,"ADVICN2S5435M ICN2S5435M 781087
11173 120-277V BALLAS

STK ADVANCE
WEBREADY",,,898828,0.729%
29495,ADV REZ3S32SC35I ELE DIMMING BALLAST (3) F32T8 120V,ADVANCE,ADVANCE,"ADVREZ3S32SC REZ3S32SC3 781087
10697 120V 32W BALL REZ3S32SC35I",,,898828,0.729%
42439,"FCI WH2-277-C 35W .15A 277V BA """"FLUORESCENT ELECTRONIC BALLAST 50/BX",FULHAM,FULHAM,,,,898828,0.729%
46911,ADV REZ132SC35I ELE DIMMING BALLAST (1) F32T8 120V,ADVANCE,ADVANCE,,,,898828,0.729%
52515,GE GE232-MVPS-N ELECTR BLST 10/CASE   96714,GELAMP,GELAMP,"96714
WEBREADY
12.76
14.04",,,898828,0.729%
68664,ADV IZT2PSP32SC35M 120-277V BALLAST 25/CS,ADVWM,ADVANCE,"INTERIOR
2LDIM BALLAST
IZT2S32SC35M
WEBREADY",,,898828,0.729%
85481,ADV ICN2P32N35I ELE BALLAST (2) F32T8 120-277VP,ADVANCE,ADVANCE,"LLSBAL
WEBREADY
GE GE232MAXPN/ULTRA ELECT BLST
10/CASE  72266 OLD 49772",,,898828,0.729%
98344,ADV ICN2S40N35I ELE BALLAST (2) F40T12 120-277V,ADVANCE,ADVANCE,"STK ADVANCE
GE GE-240-PS-MV-N 2 F40/F34T12 BL
10/CASE  74472
WEBREADY",,,898828,0.729%
100848,ADV ICN1P32N35I ELE BALLAST (1) F32T8 120-277V,ADVANCE,ADVANCE,"
STK ADVANCE
WEBREADY",,,898828,0.729%
103171,GE GETR480/277-375W-480 MAG BLST 6/CASE   74120,GELAMP,GELAMP,"74120

26.38
29.02",,,898828,0.729%
108201,LUT H3DT832GU210 T8 32W DMG BLST 2LAMP DIMMING BALLAST,LUTRON,LUTRON,"INTERIOR
STK LUTRON",,,898828,0.729%
110429,ADV ICN2S110SC35I ELE BALLAST (2) F96T12/HO 120-277V BLST,ADVANCE,ADVANCE,"


STK ADVANCE
WEBREADY",,,898828,0.729%
112570,LUT H3DT832GU310 T8 32W DMG BLST LAMP 120V-277V,LUTRON,LUTRON,,,,898828,0.729%
114422,ADV ICN2S28N35I ELE BALLAST (2) F28T5 120-277V,ADVANCE,ADVANCE,"
WEBREADY",,,898828,0.729%
117189,GE GETR480/277-250W-480 MAG BLST 6/CASE 74119,NONRET,GELAMP,"74119


STK GELAMP
20
22",,,898828,0.729%
119436,LUTRON EC5T554JUNV2 2 LAMP BALLAST,NONRET,LUTRON,,,,898828,0.729%
123901,LUT H3DT832GU110 T8 32W DMG BLST,LUTRON,LUTRON,,,,898828,0.729%
126310,ADV RELB2S40N35I ELE BALLAST (2) F40T12 120V,ADVANCE,ADVANCE,,,,898828,0.729%
131791,ADV IZT128D35M ELE DIMMING BALLAST (1) F28T5 120-277V,ADVANCE,ADVANCE,,,,898828,0.729%
131832,ADV ICN3P32N35I ELE BALLAST (3) F32T8 120-277V,ADVANCE,ADVANCE,"ICN3P32SC35I
GE GE332MAXPN/ULTRA ELECT BLST
10/CASE  78623
                                   
                                   
STK ADVANCE
WEBREADY",,,898828,0.729%
134991,ADV ICN4P32N35I ELE BALLAST (4) F32T8 120-277V,ADVANCE,ADVANCE,"


STK ADVANCE
WEBREADY
GE432MAXPN/ULTRA",,,898828,0.729%
136607,GE GE286MAX-HO-N 120V 277V BLST 10/CASE 63888,GELAMP,GELAMP,"GELGE286MAXHON GE 286-HO-N 043168
63888
WEBREADY
21.61
23.77",,,898828,0.729%
143747,LUT H3DT832CU210 T8 32W DMG BLST *DISCONTINUED WITH NO SUGGESTED REPLACEMENT,LUTRON,LUTRON,FDB-4827-277-2,,,898828,0.729%
147493,ADV ICN2S28T35I ELEC BLST F28T5 120-277V,ADVANCE,ADVANCE,"ICN2S2835M - MULTI PACK - ADVANCE
COULD SEND EITHER (I) OR (M)

ICN2S2835I REPLACED BY ICN2S28T35I
WEBREADY",,,898828,0.729%
149318,LUT H3DT832CU217 T8 32W DMG BLST,NONRET,LUTRON,WEBREADY OSU,,,898828,0.729%
172086,GE GE454MVPS90-F 120/277V FLU BAL 10/CASE 67566,GEWMLAMP,GELAMP,"67566
25.2",,,898828,0.729%
182193,ADV IZT2S54D35M ELE DIMMING BALLAST (2) F54T5HO 120-277V,ADVANCE,ADVANCE,"ADVVZT2S5435M VZT2S5435M 781087
10965 BAL DMMG ELECTR",,,898828,0.729%
188536,LUT H3DT817GU210 T8 4 PIN 17W DMG BLST,LUTRON,LUTRON,,,,898828,0.729%
188543,LUT H3DT817GU310 T8 17W DMG BLST FLUORESCENT,NONRET,LUTRON,,,,898828,0.729%
190988,LUT H3DT550GU110 1-50W FLUOR BLST (REPLACEMENT FOR FDB-2243-277-1),LUTRON,LUTRON,,,,898828,0.729%
192386,ADV ICN2S54T35I 277V FLU BALLAST,ADVANCE,ADVANCE,,,,898828,0.729%
193758,LUT H3DT550GU210 2-50W FLUOR BLST  :DE2404 :ALT-NONE,DISCTNUD,LUTRON,,,,898828,0.729%
193775,ADV ICN2S5490CT35I FLUOR ELEC BALLAST (2) F54T5/HO 120-277V,ADVWM,ADVANCE,"INTERIOR
REPLACED ICN2S5490C35I
WEBREADY
67562
ICN2S54N35I
ICN2S5490CN35M",,,898828,0.729%
196200,ADV ICN2S24T35I 120/277 FLU BALLAST,ADVANCE,ADVANCE,"ADVICN2S2435I ICN2S2435I 781087
11589 120-2 2-F24T5HO
WEBREADY",,,898828,0.729%
198340,LUT EC5T832GUNV3L 32W DMG CFL BAL,LUTRON,LUTRON,,,,898828,0.729%
208612,LUT EC5T528JUNV2 28W DMG CFL BAL,NONRET,LUTRON,,,,898828,0.729%
274703,ADV IOP2PSP32N35M 277V BALLAST,ADVANCE,ADVANCE,,,,898828,0.729%
324951,ADV ISB043214EI 277V SIGN BALLAST,ADVANCE,ADVANCE,WEBREADY,,,898828,0.729%
393793,LUT EC5T832GUNV2 FLU BALLAST,LUTRON,LUTRON,,,,898828,0.729%
412168,LUT H3DT817GU110 T8 17W DMG BLST,LUTRON,LUTRON,,,,898828,0.729%
20570,BLT NU6-1128-PSS SLIM CS/100,BLTECH,BLTECH,"BLTNU61128PSS B & L TECH SLIM


STK BLTECH
WEBREADY",,,898828,0.729%
3534,GE GE-240-PS-MV-N 2 F40/F34T12 BL 10/CASE  74472,GELAMP,GELAMP,"INTERIOR

-TEMP REPLACEMENT 74473-
USE 74473 IF 74472 IS B/O'D
STK GELAMP
-USE 74473 IF 74472 IS B/O'D
GELGE240RSMVN GENERAL EL 043168
24107 FOR GELB240R120HP SUB
WEBREADY
10.9
11.99",,,898828,0.729%
9406,"P&S FS4 FLUORESCENT LAMP STARTER 1/BX, 100/CS",PASS&SEY,PASS&SEY,"PASFS4 GEW 785007 95185 13/30/40W
FLUOR STARTER

STK PASS&SEY
WEBREADY",,,898828,0.729%
7245,BLT NU6-2128-PSS 5W-28W 277V COMPACT/LINEAR FLUORESCENT BALLAST W/ END FEED LEADS CS/100,BLTECH,BLTECH,"BLTNU62128PSS B & L TECH B-L
BALLAST
STK BLTECH
WEBREADY",,,898828,0.729%
7278,BLT NU6-2128-PSX 5W-28W 277V COMPACT/LINEAR FLUORESCENT BALLAST W/ END FEED LEADS CS/100,BLTECH,BLTECH,"BLTNU62128PSX B & L TECH 277V
BALLAST NU6-2128-PSX STD

STK BLTECH
WEBREADY",,,898828,0.729%
9400,"P&S FS2 FLUORESCENT LAMP STARTER 1/BX, 100/CS",PASS&SEY,PASS&SEY,"INTERIOR
PASFS2 GEW 785007 95181 14/15/20W
FLUOR STARTER

STK PASS&SEY
WEBREADY",,,898828,0.729%
9413,"P&S FS5 FLUORESCENT LAMP STARTER 1/BX, 100/CS",PASS&SEY,PASS&SEY,"INTERIOR
PASFS5 GEW 785007 20705 4/6/8W
FLUOR STARTER

STK PASS&SEY
WEBREADY",,,898828,0.729%
15849,FCI WH2-120-L 35W .33A 120V BALLAST ELECTRONIC LINEAR FLUORESCENT 50/BX,FULHAM,FULHAM,"FULWH2120L FULHAM 120-L BALLAST


STK FULHAM
WEBREADY",,,898828,0.729%
13992,GE GE432MAX-H/ULTRA ELECTR BLST 10/CASE 71723 OLD: 49777,GELAMP,GELAMP,"INTERIOR
GELGE432MAXHULTRA GE432MAX-H 043168
49777
WEBREADY
17.16
18.88",,,898828,0.729%
20597,BLT NU6-1128-PSX 5W-28W 120V COMPACT/LINEAR FLUORESCENT BALLAST W/ END FEED LEADS CS/100,BLTECH,BLTECH,"BLTNU61128PSX B & L TECH 120V
BALLAST NU6-1128-PSX STD

STK BLTECH
WEBREADY",,,898828,0.729%
16724,FCI WH5-120-L 128W 1.15A 120V BA ELECTRONIC LINEAR FLUORESCENT 50/BX,FULHAM,FULHAM,"INTERIOR
FULWH5120L FULHAM BALLAST
WH5-120-L
(REPLACING B/O'D GE 71436)
STK FULHAM
WEBREADY",,,898828,0.729%
25200,JUNO TC2R HSG-TC REMODEL,JUNO,JUNO,"FXCAN ALLCAN JUNTC2R JUNO LIGHT
HSG-TC JNO
REMODEL
STK JUNO",,,898828,0.729%
26134,FCI WH1-120-L 28W .20A 120V BA ELECTRONIC LINEAR FLUORESCENT 90/BX,FULHAM,FULHAM,"FULWH112L FULHAM BALLAST WH1-120-L
WEBREADY",,,898828,0.729%
26678,"FCI WH3-120-L 64W .56A 120V BA """"ELECTRONIC LINEAR FLUORESCENT 50/BX",FULHAM,FULHAM,"FULWH3120L FULHAM BALLAST WH3-120L


STK FULHAM
WEBREADY",,,898828,0.729%
27094,FCI WH6-120-L 140W 1.04A 120V BA ELECTRONIC LINEAR FLUORESCENT 50/BX,FULHAM,FULHAM,"INTERIOR
FULWH6120L FULHAM BALLAST WH6-120-L
WEBREADY",,,898828,0.729%
29316,GE GE259MAX-N/ULTRA F96T8 FLUOR BA 10/CASE   49767,GEWMLAMP,GELAMP,"TLED
GELGE259MAXNULTRA GE259MAX-N 043168
49767 GE259MAX-N/ULTRA

STK GELAMP
WEBREADY
16.52
18.17",,,898828,0.729%
49507,BLT NU6-1128-PCX 5W-28W 120V COMPACT/LINEAR FLUORESCENT BALLAST W/ BOTTOM FEED LEADS CS/100,BLTECH,BLTECH,"


STK BLTECH
WEBREADY",,,898828,0.729%
51010,ADV VZT4S32HL01M ELE DIMMING BALLAST (4) F32T8 277V,ADVWM,ADVANCE,"INTERIOR
WEBREADY",,,898828,0.729%
71577,ADV ICN2TTP40SC35I ELE BALLAST (2) 40W CFL (4-PIN) 120-277V,ADVANCE,ADVANCE,WEBREADY,,,898828,0.729%
83716,"FCI IH2-UNV-270-T8 ELEC BALLAST """"ELECTRONIC LINEAR FLUORESCENT 25/BX",FULHAM,FULHAM,INTERIOR,,,898828,0.729%
86302,"FCI WH7-120-L 220W 1.82A 120V BA """"ELECTRONIC LINEAR FLUORESCENT 25/BX",FULHAM,FULHAM,INTERIOR,,,898828,0.729%
95035,GE GEC240MAX-A 71435 CFL BLST 10/CASE   71435,GELAMP,GELAMP,"71435


STK GELAMP
WEBREADY
16.35
17.99",,,898828,0.729%
104596,ROBERTSON RSW234T12120 2L BALLAST FIRES F20-F40T12 OR F25-F32T8 LAMPS,CANDELA,CANDELA,WEBREADY,,,898828,0.729%
107502,GE GE232MAXPH/ULTRA ELTRN BLST 10/CASE 73190,GELAMP,GELAMP,"INTERIOR
2LH BALLAST

73190


STK GELAMP
WEBREADY
11.66
12.83",,,898828,0.729%
109451,"FCI LH3-120-L 120V .61A REMT MT BA """"ELECTRONIC LINEAR FLUORESCENT 50/BX",FULHAM,FULHAM,"INTERIOR
WEBREADY",,,898828,0.729%
119548,SUNPARK SL15T SMALL SIZE FL.BALLAST W/6 WIRES.FOR 2 F32T8 LAMPS,SUNPARK,SUNPARK,WEBREADY,,,898828,0.729%
172084,GE GE254MVPS-A FLU BALLAST 10/CASE 67562,GELAMP,GELAMP,"67562
WEBREADY
ICN2S5490CT35I
20.11",,,898828,0.729%
183898,"FCI IH1-UNV-232-T8 ELEC BALLAST """"ELECTRONIC LINEAR FLUORESCENT 25/BX",FULHAM,FULHAM,"INTERIOR
WEBREADY",,,898828,0.729%
196800,ADV ICN2S39T35M 120/277 FLU BALLAST,ADVANCE,ADVANCE,"ADVICN2S3935M ICN2S3935M 781087
11590 120-2 2-F39T5HO
WEBREADY",,,898828,0.729%
199187,GE GE454MVPS90-E-S 4L T5 BALLAST 8/CASE 94131 :DE2402 :ALT-ADV ICN4S5490C2LSG35M ELE BALLAST (4) F54T5HO 120-277V,DISCTNUD,GELAMP,"INTERIOR
F54T5HO BALLAST
WEBREADY
29.59",,,898828,0.729%
234738,SAGE NLU435T5IS-ROHS 3 OR 4 LAMP T5 BALLAST 14-35W 120/277V         ,SAGE,SAGE,WEBREADY,,,898828,0.729%
255132,ADV IOPA4P32N35M 120-277V BAL,ADVANCE,ADVANCE,WEBREADY,,,898828,0.729%
268611,ADV IOP2P59N35M 51W BALLAST,ADVANCE,ADVANCE,WEBREADY,,,898828,0.729%
269319,ADV IOP2P32N35M 2LT 277V FLU BAL,ADVANCE,ADVANCE,WEBREADY,,,898828,0.729%
1792,EPCO 17030 CLR T8 8FT TUBE GUARD (94 7/16) 24/BX,NONRET,EPCO,"INTERIOR

EPC17030 17030 780321 17030 8FT CLR
EPCO GUA T8 TUBE
LOUVERS LI-T8-8C
ALP 100034520 PAL96T8C CLEAR T8

STK EPCO
WEBREADY",,,898832,0.094%
2414,EPCO 17100 T8 END CAPS BAG50 48/BG 48/BX,NONRET,EPCO,"EPC17100 17100 780321 17100 BAG48
CAPS END EPCO T8

STK EPCO
WEBREADY",,,898832,0.094%
191948,TUBEGUARD REF/TG/F32T8C 4'(46 1/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR
TUBEGUARD WITH NO END CAPS
LOUVERS LI0T8-4C-46
LIGHTLINES 100059625 REFRIGERATED
T8
ALP 100034510 PAL 40T8CRFRG/S
WEBREADY",,,898832,0.094%
191996,TUBEGUARD REF/TG/F25T8C 25W 3' T8 (34 1/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR

ALP 100060037 PAL 36T8C RFRG
LIGHTLINES 100059618 25W T8 CLEAR
LOUVERS LI-T8-3C-REF TUBE GUARD 
WEBREADY",,,898832,0.094%
191998,TUBEGUARD REF/TG/F60T8C 60W 5' T8 (58 1/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR

LOUVERS LI-T8-5C-REF TUBE GUARD
ALP 100034515 PAL 60T8C RFRG
LIGHTLINES 100059602 40W T8
WEBREADY",,,898832,0.094%
192537,TUBEGUARD TG/F60T8C (ALSO FOR FO40) (58 7/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR

ALP 100034514 PAL60T8C T8 SLEEVE
LOUVERS LI-T8-5C
WEBREADY",,,898832,0.094%
192538,TUBEGUARD TG/F96T12C 8FT T12 (94 7/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR

ALP 100034518 PAL 96C T12
EPCO 17090 8 FOOT T12 TUBEGUARD
LOUVERS LI-625-2
WEBREADY",,,898832,0.094%
192539,TUBEGUARD TG/F72T12 CLEAR (70 7/16) 24/BX,WMTGUARD,WMTGUARD,"INTERIOR

LIGHTLINES 100059603
ALP PAL 72C CLEAR T12
LOUVERS LI-472-1 6' T12 TUBE GUARD
WEBREADY",,,898832,0.094%
196881,HM LIGHTING LH0912 BLACK T8 CAP F/ LH0105/LH0106,HMDIST,HMDIST,"INTERIOR
WEBREADY",,,898832,0.094%
281280,TUBEGUARD 4'T8 TG/F32T8C *LED*  4'(47 1/32)  24/BX,NOCOST,WMTGUARD,"TLED
EPCO17000 .1599
EPCO 17000-72 T8 4' BLACK END CAPS
ALP 100034509 PAL 40T8C
LIGHT LINES 100059624 
LOUVERS LI-T8-4C
PEXCO T8-CLRF32 BULK
WEBREADY
LEDTUBEGUARD
TUBEGUARDLED",FIRESALE*ALL,ALL LIQUIDATED PRODUCTS,898832,0.094%
296214,TUBEGUARD TG/F32T8C *LED*  4'(47 1/32) 24/BX *****END CAP ONLY*****,WMTGUARD,WMTGUARD,"TLED
EPCO17000 .1599
EPCO 17000-72 T8 4' BLACK END CAPS
ALP 100034509 PAL 40T8C
LIGHT LINES 100059624 
LOUVERS LI-T8-4C
PEXCO T8-CLRF32 BULK
WEBREADY
LEDTUBEGUARD
TUBEGUARDLED",,,898832,0.094%
18460,ADV ICF2S26H1LDK ELE BAL (2) 26W CFL (4-PIN) 120-277V KIT,ADVANCE,ADVANCE,"INTERIOR
ADVICF2S26H1LDK ICF2S26H1L 781087
11778 120/277V 2-26W
WEBREADY",,,898833,0.171%
19821,ADV ICF2S13H1LDK ELE BAL (2) 13W CFL (4-PIN) 120-277V KIT,ADVANCE,ADVANCE,"ADVICF2S13H1LDK ICF2S13H1L 781087
11775 2-13W120/277V
WEBREADY OSU
STK ADVANCE
WEBREADY
PL DRIVER",,,898833,0.171%
25860,ADV ICF2S42M2LDK ELE BAL (2) 42W CFL (4-PIN) 120/277V KIT,ADVANCE,ADVANCE,"ADVICF2S42M2LDK ICF-2S42-M 781087
11779 2-26120/277 ICF-2S42-M2-LD
WEBREADY",,,898833,0.171%
29080,ADV ICF2S18H1LDK ELE BAL (2) 18W CFL (4-PIN) 120-277V KIT,ADVANCE,ADVANCE,"ADVICF2S18H1LDK ICF2S18H1L 781087
11776 2-18W120/277V

STK ADVANCE
WEBREADY",,,898833,0.171%
30628,ADV ICF2S26M1BS35M ELE BALLAST (2) 26W CFL (4-PIN) 120-277V,ADVANCE,ADVANCE,"LLSBAL  
ADVICF2S26M1BS35M ICF2S26M1B 781087
LLSBAL 10830 120-277 26W

 ",,,898833,0.171%
40689,ADV REZ1T42M2LDK ELE DIM BAL (1) 42W CFL (4-PIN) 120V KIT,ADVANCE,ADVANCE,"


STK ADVANCE",,,898833,0.171%
41688,ADV VLO13TPI MAG BALLAST (1) 13W COMPACT(2-PIN) 277V DELISTED NO REPLACEMENT,DISCTNUD,ADVANCE,,,,898833,0.171%
43830,ADV ICF2S42M2BS35M ELE BALLAST (2) 42W CFL (4-PIN) 120-277V,ADVANCE,ADVANCE,"


STK ADVANCE
WEBREADY",,,898833,0.171%
53205,ADV IZT2S26M5LD35M ELE DIM BAL (2) 26W CFL (4-PIN) 120-277V DIM,ADVANCE,ADVANCE,,,,898833,0.171%
80144,ADV ICN3TTP40SC35I ELE BALLAST (3) 40W CLF (4-PIN) 120-277V,ADVANCE,ADVANCE,"


STK ADVANCE
WEBREADY",,,898833,0.171%
128604,LUT EC3DT4MWKU2S 26/32W T4 2LMP BA CS/24,LUTRON,LUTRON,"FDB-T426-120-2-S  
FDB-T426-277-2-S  
FDB-T432-120-2-S  
FDB-T432-277-2-S",,,898833,0.171%
141613,LUT EC3DT4MWKU1S 26/32W T4 1LMP BA,NONRET,LUTRON,,,,898833,0.171%
165046,ADV VEZ2Q26M2LDK ELE DIM BAL (2) 26W CFL (4-PIN) 277V KIT,ADVANCE,ADVANCE,,,,898833,0.171%
173873,GE GEC242-MVPSU-BES 120V-277V CFL BAL 63101 DELISTED 3/1/20 REPLACED BY 63100,NONRET,GELAMP,"63101
ADV ICF2S42M2LDK ELE BAL (2) 42W
CFL (4-PIN) 120/277V KIT",,,898833,0.171%
280505,ADV VEZ1T42M2LD35M 1-42W 277V E BAL,ADVANCE,ADVANCE,,,,898833,0.171%
309703,SYL QTP2X26/32/42CF/UNV-DM 2LMPBLST 20/CS  51843,OSRAM,OSRAM,,,,898833,0.171%
4132,GE GE-260-IS-MV-N 2 F96T12 IS BL 10/CASE   74474  OLD DCI: 24108,GELAMP,GELAMP,"INTERIOR
GELGE260ISMVN GE-260-IS- 043168
24108 F96T12 GE-260-IS-MV-N
REPLACES VEL2S110
STK GELAMP
WEBREADY
12.01
13.21",,,898833,0.171%
48050,GE GEC226-MVPS-3W ELEC BALLAST CS/1 63097 OLD: 71445,GELAMP,GELAMP,"71445
WEBREADY OSU
STK GELAMP

14.57",,,898833,0.171%
87283,PHIL PLC26W354PALTO10PK 1/CASE ITEM #: 383364,PHILIPLP,PHILIPLP,"ITEM NUMBER 38336


STK PHILIPLP
WEBREADY",,,898833,0.171%
87407,PHIL PLT32W835A4PALTO 10/CASE ITEM #: 45830,PHILIPLP,PHILIPLP,"ITEM NUMBER 26833


STK PHILIPLP
WEBREADY",,,898833,0.171%
1440,ADV 71A6572001 MH BAL 1000W M47 QUAD KIT,ADVANCE,ADVANCE,"ADV71A6572001 ADV 781087 65721

WEBREADY OSU
STK ADVANCE
WEBREADY",,,898834,0.386%
16713,ADV 71A8473001D HPS BAL 400W S51 QUAD KIT,ADVANCE,ADVANCE,"ADV71A8473001D ADV 781087 84731


STK ADVANCE
WEBREADY",,,898834,0.386%
5228,ADV 71A8443001D HPS BAL 400W S51 480V KIT,ADVANCE,ADVANCE,"ADV71A8443001D ADV 781087 84431
STK ADVANCE
WEBREADY",,,898834,0.386%
18182,ADV 71A6092001D MH BAL 400W M135/155 QUAD KIT 120/280/240/277V ONLY,ADVANCE,ADVANCE,"ADV71A6092001D 71A6092-00 781087
09803 & 71A6092-001D COIL CORE
PULSE START

STK ADVANCE
WEBREADY",,,898834,0.386%
3304,ADV 71A5292001D MH BAL 70W M98/143 QUAD KIT,ADVANCE,ADVANCE,"ADV71A5292001D 71A5292-00 781087
05072 120/277 71A5292-001D 75W B

STK ADVANCE
WEBREADY",,,898834,0.386%
3512,ADV 71A5593001D MH BAL 175W M137/M152 QUAD KIT,ADVANCE,ADVANCE,"ADV71A5593001D 71A5593001 781087
EXTERIOR

12079 175W B MH QUAD

STK ADVANCE
WEBREADY",,,898834,0.386%
3990,ADV 71A8142001D HPS BAL 150W S55 480V KIT,ADVANCE,ADVANCE,"ADV71A8142001D 71A8142001 781087
81421 1-150W 480 HPS",,,898834,0.386%
6063,ADV 71A5570001D MH BAL 175W M57 QUAD KIT,ADVANCE,ADVANCE,"EXTERIOR
175W PROBE BALLAST GE 63078
ADV71A5570001D 71A5570-00 781087
09643 & 71A5570-001D COIL CORE",,,898834,0.386%
10984,ADV 71A6552001 MH BAL 1000W M47 5-TAP KIT,ADVANCE,ADVANCE,"EXTERIOR
1000W PROBE BALLAST
ADV71A6552001 71A6552001 781087
11183 1000W BALLAS MH
STK ADVANCE
WEBREADY",,,898834,0.386%
8791,ADV 71A5770001D MH BAL 250W M58 QUAD KIT,ADVANCE,ADVANCE,"ADV71A5770001D ADV 781087 09645
1-250W 71A5770-001 MH QUAD PULSE
START

STK ADVANCE
WEBREADY",,,898834,0.386%
12299,ADV 72C5581NP001 MH BAL 175W M57 120/277V FCAN 150/175W LAMP WATTAGE CAPABLE,ADVANCE,ADVANCE,"ADV72C5581NP001 72C5581-N- 781087
02530 120/277V 150/175W MH",,,898834,0.386%
10625,ADV 71A6071001D MH BAL 400W M59 QUAD KIT,ADVANCE,ADVANCE,"ADV71A6071001D ADV 781087 09649
1-400W 71A6071-001D QUAD
WEBREADY",,,898834,0.386%
11544,ADV 71A5750001D MH BAL 250W M58 5-TAP KIT,ADVANCE,ADVANCE,"EXTERIOR

ADV71A5750001D 71A5750001 781087
11178 250W BALLAS MH

STK ADVANCE
WEBREADY",,,898834,0.386%
12651,ADV 72C6082NP001 MH BAL 400W M59 120/277V FCAN,ADVANCE,ADVANCE,"ADV82C6082NP001 72C6082-N- 781087
02516 120/277MH 400W 72C6082-N-P

STK ADVANCE",,,898834,0.386%
15711,ADV 71A8172001D HPS BAL 150W S55 QUAD KIT,ADVANCE,ADVANCE,"EXTERIOR
ADV71A8172001D ADV 781087 81721
STK ADVANCE
WEBREADY",,,898834,0.386%
18582,ADV 71A8753001 HPS BAL 1000W S52 5-TAP KIT,ADVANCE,ADVANCE,"ADV71A8753001 71A8753001 781087
11182

STK ADVANCE
WEBREADY",,,898834,0.386%
18590,ADV 71A8071001D HPS BAL 100W S54 QUAD KIT,ADVANCE,ADVANCE,"ADV71A8071001D ADV 781087 80711


STK ADVANCE
WEBREADY",,,898834,0.386%
25255,ADV 71A5540001D MH BAL 175W M57 480V KIT,ADVANCE,ADVANCE,"ADV71A5540001D 71A5540001 781087
09644",,,898834,0.386%
27815,ADV 71A5792001D MH BAL 250W M138/M153 QUAD KIT,ADVANCE,ADVANCE,"ADV71A5792001D 71A5792001 781087
12080 250W B MH QUAD

STK ADVANCE
WEBREADY",,,898834,0.386%
29718,ADV 71A6041001D MH BAL 400W M59 480V & 120V ONLY KIT,ADVANCE,ADVANCE,"ADV71A6041001D 71A6041001 781087
09650 & COIL CORE

STK ADVANCE
WEBREADY",,,898834,0.386%
30109,ADV 71A5390001D MH BAL 100W M90/140 QUAD KIT,ADVANCE,ADVANCE,"ADV71A5390001D 71A5390-00 781087
01783 1-100W 71A5390-001D M QUAD

STK ADVANCE
WEBREADY",,,898834,0.386%
30454,ADV 71A6542001 MH BAL 1000W M47 480V/120T KIT,ADVANCE,ADVANCE,"ADV71A6542001 ADV 781087 02239

WEBREADY OSU
STK ADVANCE
WEBREADY",,,898834,0.386%
53645,ADV IMH39GBLSM ELE MH BAL 39W M130 120-277 50/60HZ,ADVANCE,ADVANCE," 
 ",,,898834,0.386%
56166,ADV IMH150HBLSM ELE MH BAL 150W M102/142 120-277V 50/60H 150 WATT MH BALLAST,ADVANCE,ADVANCE,,,,898834,0.386%
71251,ADV 71A7801001D HPS BAL 50W S68 120/277V KIT,ADVANCE,ADVANCE,STK ADVANCE,,,898834,0.386%
90867,ADV IMH39GLFM ELE MH BAL 39W M130 120-277 50/60HZ,ADVANCE,ADVANCE,"
WEBREADY",,,898834,0.386%
100711,GE GES1000ML5AC5-5 1000W BAL 1/CASE   87218,GELAMP,GELAMP,"87218
WEBREADY
107.7
118.47",,,898834,0.386%
145599,ADV IMH150HLFM ELE MH BAL 150W M102/142 120-277V 50/60H,ADVANCE,ADVANCE,,,,898834,0.386%
148274,GE GEM50MLTLA3D-5 277V BALLAST 1/CASE 63073,NONRET,GELAMP,"EXTERIOR
63073
WEBREADY
40.8
44.88",,,898834,0.386%
171913,GE GEMH39-MSF-MV 120V BALLAST 10/CASE 63045,GELAMP,GELAMP,"63045
64.25
70.68
  OSU",,,898834,0.386%
1229,ADV 71A7971001D HPS BAL 70W S62 QUAD KIT,ADVANCE,ADVANCE,"ADV71A7971001D ADV 781087 79711


STK ADVANCE
WEBREADY",,,898834,0.386%
7386,ADV 72C5381NP001 MH BAL 100W M90/140 120/277V FCAN,ADVANCE,ADVANCE,"ADV72C5381NP001 72C5381NP0 781087
02527 1-100W 120/27 72C5381NP001

STK ADVANCE
WEBREADY",,,898834,0.386%
24526,ULT P100048TAC5M500K (1) 1000W PSMH M141 480-120 60HZ,ULTWM,ULT,"EXTERIOR
1000W PULSE BALLAST

MGTP100048TAC5M500 P100048TAC
768386 20194 P100048TAC5M500K PLS
STRT ULT
WEBREADY",,,898834,0.386%
13273,ADV 71A6051001D MH BAL 400W M59 5-TAP KIT,ADVANCE,ADVANCE,"EXTERIOR
400W PULSE BALLAST
ADV71A6051001D 71A6051001 781087

11037 400W BALLAS MH
STK ADVANCE
WEBREADY",,,898834,0.386%
30340,GE GEM1000ML5AA5-5 MH BAL 2/CASE   87213,GELAMP,GELAMP,"EXTERIOR
1000W PROBE BALLAST

GELM1000ML5AA5M500 M1000ML5AC
043168 87213 1000W B
M1000ML5AA5M500K MH
WEBREADY
37345
102.83
113.11",,,898834,0.386%
